URL,Title,Offer Price,MPR,Off,Rating,In the Box,Capacity,Type,Model,Seller Name,Brand,No of Ratings,No of Reviews,Dimensions
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itmeezw9xyb4jzk3?pid=MRCEEZW9FWNQZUAK&lid=LSTMRCEEZW9FWNQZUAKIDUDCO&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_130&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCEEZW9FWNQZUAK.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",18325,20000,8,4.5,Wire Rack,32,Convection,CE117PC-B2/XTL,IWQNselfCommerce3.2,SAMSUNG,198,24,"Width: 52.3 cm, Height: 30.9 cm, Depth: 49.1 cm, Turntable Diameter: 34.5 cm, Cavity Width: 37.3 cm, Cavity Height: 23.3 cm, Cavity Depth: 37 cm, Weight: 19 kg"
https://www.flipkart.com/bajaj-17-l-solo-microwave-oven/p/itmdxecdsze7bu4h?pid=MRCDXECBDZA7ZZJP&lid=LSTMRCDXECBDZA7ZZJP3GEPSK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_131&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOWlXKgq7MG%2FtZ%2B2rI%2BAqIOl8MmZVUS%2BxbAswrQOu2RmfA%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"BAJAJ 17 L Solo Microwave Oven  (1701MT, White)",4899,6500,24,4.3,1 Microwave Oven,17,Solo,1701MT,OmniTechRetail4.8,BAJAJ,27683,3263,"Width: 40.99 cm, Height: 30.98 cm, Depth: 51.99 cm, Weight: 12.2 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmew8zysndynd86?pid=MRCEW8ZYMU2AMKZX&lid=LSTMRCEW8ZYMU2AMKZXUCHC3U&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_132&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOWhHwh2bycVQFdMf5tJDiYbAjtRs%2B4HDodmzuvPCTHnXw%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"LG 28 L Convection Microwave Oven  (MC2846BV, Black)",11990,13813,13,4.4,Others,28,Convection,MC2846BV,OmniTechRetail4.8,LG,5326,589,"Height: 30.5 cm, Turntable Diameter: 320 mm"
https://www.flipkart.com/haier-20-l-convection-microwave-oven/p/itmer9yvvtpfefzn?pid=MRCER9YVNETHCFFX&lid=LSTMRCER9YVNETHCFFX5XBACJ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_133&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCER9YVNETHCFFX.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Haier 20 L Convection Microwave Oven  (HIL2001CSPH, Silver)",10749,12000,10,4.2,Warranty Card (Inside),20,Convection,HIL2001CSPH,BestseriesElectro4.4,Haier,270,43,"Width: 45.1 cm, Height: 25.6 cm, Depth: 33.7 cm, Turntable Diameter: 27 cm, Grill Rack Diameter: 21 cm, Cavity Width: 30.7 cm, Cavity Height: 19.6 cm, Cavity Depth: 30.6 cm, Cord Length: 2.05 m, Weight: 11.6 kg"
https://www.flipkart.com/samsung-32-l-convection-microwave-oven/p/itme0f8fee56cf5a?pid=MRCGJZYU8KQFGAC4&lid=LSTMRCGJZYU8KQFGAC4REQJUE&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_134&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCGJZYU8KQFGAC4.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",22570,31990,29,4.1,"1 Microwave Oven, Wire Rack and Quick Guide Label",32,Convection,MC32A7056CK/TL,Big Appliances4.1,SAMSUNG,0,0,"Width: 52.3 cm, Height: 30.9 cm, Depth: 48.6 cm, Cavity Width: 37.3 cm, Cavity Height: 23.3 cm, Cavity Depth: 36.3 cm, Weight: 20 kg"
https://www.flipkart.com/panasonic-27-l-convection-microwave-oven/p/itmffe9zvuk2zraa?pid=MRCFFE9ZYRTZEUCQ&lid=LSTMRCFFE9ZYRTZEUCQCYNIEW&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_135&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCFFE9ZYRTZEUCQ.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 27 L Convection Microwave Oven  (NN-CT64HBFDG, Black Mirror)",16569,17999,7,4.3,Cook Book Kit,27,Convection,NN-CT64HBFDG,Big Appliances4.1,Panasonic,12,2,"Width: 513 mm, Height: 306 mm, Depth: 471 mm, Weight: 17 kg"
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itmf0853d8d62408?pid=MRCEEZW9YJ84FB8W&lid=LSTMRCEEZW9YJ84FB8WRY70I0&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_136&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCEEZW9YJ84FB8W.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VS, Silver)",14690,15950,7,4.3,Wire Rack,28,Convection,MC28H5025VS,IWQNselfCommerce3.2,SAMSUNG,246,33,"Width: 51.7 cm, Height: 31 cm, Depth: 47.48 cm, Turntable Diameter: 31.8 cm, Cavity Width: 35.8 cm, Cavity Height: 23.55 cm, Cavity Depth: 32.7 cm, Weight: 17.5 kg"
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itmb8693e45493f6?pid=MRCFTZ8E2AREQZZ4&lid=LSTMRCFTZ8E2AREQZZ4FDIDGI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_137&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOUFQxWsVi2DRZzUOw7NLX%2B2Ya43IX6aE5%2FtZbFRJVrWmg%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",5390,6790,20,4.3,"1 Microwave Oven, Tray Roller, Instruction Manual, Warranty Card",20,Solo,NN-SM25JBFDG,OmniTechRetail4.8,Panasonic,2776,215,"Width: 44.3 cm, Height: 25.8 cm, Depth: 34 cm, Weight: 10.5 kg"
https://www.flipkart.com/samsung-23-l-solo-microwave-oven/p/itmf65nfecd5gtwd?pid=MRCF65NFUZGT4FYN&lid=LSTMRCF65NFUZGT4FYN3YED4D&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_138&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOU89D7q2SNj%2F8zd76hJRRocO%2B8iPjPlwoiZW1r1iwWUdA%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",7290,7990,8,4.3,1 Microwave Oven,23,Solo,MS23J5133AG/TL,IWQNBecommerce4.7,SAMSUNG,8381,753,"Width: 489 mm, Height: 275 mm, Depth: 338 mm, Cavity Width: 330 mm, Cavity Height: 211 mm, Cavity Depth: 224 mm, Weight: 12 kg"
https://www.flipkart.com/panasonic-27-l-convection-microwave-oven/p/itme26mkar6bnym9?pid=MRCE26MJZSFJFF5R&lid=LSTMRCE26MJZSFJFF5REVSWDO&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_139&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCE26MJZSFJFF5R.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 27 L Convection Microwave Oven  (NN-CD674MFDG, Silver)",17250,19000,9,4.5,Warranty Card (Inside),27,Convection,NN-CD674MFDG,Bensheim3.6,Panasonic,72,13,"Width: 51.3 cm, Height: 30.5 cm, Depth: 42.7 cm, Turntable Diameter: 31.5 cm, Weight: 17 cm"
https://www.flipkart.com/bajaj-20-l-convection-grill-microwave-oven/p/itm2dae2270e4bcb?pid=MRCG89Z6RG4GSUSJ&lid=LSTMRCG89Z6RG4GSUSJG6IXZC&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_140&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCG89Z6RG4GSUSJ.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"BAJAJ 20 L Convection & Grill Microwave Oven  (2005 ETB, WHITE)",9499,10850,12,2.8,1N - MICROWAVE OVEN,20,Convection & Grill,2005 ETB,UshaEnterprises12044.9,BAJAJ,4,0,"Width: 34 cm, Height: 26 cm, Depth: 48 cm, Weight: 13.5 kg"
https://www.flipkart.com/bajaj-20-l-grill-microwave-oven/p/itm438ef2e1e11e0?pid=MRCFYGF2XCGEQV6H&lid=LSTMRCFYGF2XCGEQV6HZJUVRI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_141&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOVHa7jKaOsCyfLAD5CKrq7yiywO%2B59fjTcR8Ri7ZpVKNg%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"BAJAJ 20 L Grill Microwave Oven  (2016 MTBX, Black)",5699,5995,4,4.4,User Manual,20,Grill,2016 MTBX,OmniTechRetail4.8,BAJAJ,5523,512,"Width: 40 cm, Height: 32.8 cm, Depth: 20.94 cm, Weight: 11 kg"
https://www.flipkart.com/panasonic-30-l-convection-microwave-oven/p/itm563eae43ef1ab?pid=MRCGEF6VCC3MGVZQ&lid=LSTMRCGEF6VCC3MGVZQKN33WB&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_142&otracker=browse&fm=organic&iid=en_NaR4r2O5GjILVXYiP7B3hr2jtRXdJi7IFri9MDwqyOWHp4MFAs%2BRMmGSOwVRIPdKiUsmb1YftQJTAsrzSnuMcw%3D%3D&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Panasonic 30 L Convection Microwave Oven  (NN-CT69MSFDG, Silver)",11990,20990,42,4.5,"1 Microwave Oven, Glass Tray, Roller Ring, Operation Instruction, Warranty Card, 2 Wire Rack",30,Convection,NN-CT69MSFDG,OmniTechRetail4.8,Panasonic,4,1,"Width: 52 cm, Height: 32.7 cm, Depth: 32.7 cm, Weight: 19.5 kg"
https://www.flipkart.com/voltas-beko-25-l-convection-microwave-oven/p/itm7db69149e67f6?pid=MRCGGY8DHKGMAGQA&lid=LSTMRCGGY8DHKGMAGQA79PVR2&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_143&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCGGY8DHKGMAGQA.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Voltas Beko 25 L Convection Microwave Oven  (MC25BD, Black)",9790,13990,30,4.4,"1 Microwave Oven
1 User Manual with Warranty Card",25,Convection,MC25BD,SUMMERLOOTCART4.4,Voltas Beko,0,0,"Width: 48.3 cm, Height: 41.4 cm, Depth: 28.1 cm, Weight: 16 kg"
https://www.flipkart.com/morphy-richards-20-l-solo-microwave-oven/p/itmc0c9b5263deb1?pid=MRCFU2WXVZSKAV4Z&lid=LSTMRCFU2WXVZSKAV4ZRUQ6HA&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_6_144&otracker=browse&fm=organic&iid=e413c04e-d11f-4cb4-9e9d-f128785abd98.MRCFU2WXVZSKAV4Z.SEARCH&ppt=None&ppn=None&ssid=sqccu8e50g0000001686860536861,"Morphy Richards 20 L Solo Microwave Oven  (20MWS, White)",7490,12495,40,4.4,"1 Micorwave Unit, 1 turntable, warranty card, instruction manual",20,Solo,20MWS,Dakshenterprices4.2,Morphy Richards,157,12,"Width: 532 cm, Height: 400 cm, Depth: 328 cm, Turntable Diameter: 24.5 cm, Cavity Width: 315 cm, Cavity Height: 198 cm, Cavity Depth: 297 cm, Weight: 12.3 kg"
https://www.flipkart.com/haier-30-l-convection-microwave-oven/p/itm679d91eb736a2?pid=MRCGHHWG57TVDF65&lid=LSTMRCGHHWG57TVDF65GZGWIF&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_145&otracker=browse&fm=organic&iid=9450686b-2d0d-4f58-b488-b1bea31ab8d7.MRCGHHWG57TVDF65.SEARCH&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"Haier 30 L Convection Microwave Oven  (HIL3001CBSH:IN, Black)",17900,24590,27,3.6,Warranty Card (Inside),30,Convection,HIL3001CBSH:IN,SunnyVision20013.6,Haier,0,0,"Width: 48.3 cm, Height: 28.1 cm, Depth: 38.2 cm, Turntable Diameter: 27 cm, Grill Rack Diameter: 22.2 cm, Cavity Width: 33.8 cm, Cavity Height: 21 cm, Cavity Depth: 33.4 cm, Cord Length: 2.05 m, Weight: 13.4 kg"
https://www.flipkart.com/godrej-25-l-convection-microwave-oven/p/itmezyx7jzmjuyr9?pid=MRCEZYX67AWZBFHZ&lid=LSTMRCEZYX67AWZBFHZS9OIIJ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_146&otracker=browse&fm=organic&iid=9450686b-2d0d-4f58-b488-b1bea31ab8d7.MRCEZYX67AWZBFHZ.SEARCH&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"Godrej 25 L Convection Microwave Oven  (GME 725 CF1 PZ, Cherry Blossom)",14500,14500,0,4.4,Manual,25,Convection,GME 725 CF1 PZ,NEWBANERJEEELECTRONICS(New Seller),Godrej,352,55,"Width: 483 mm, Height: 281 mm, Depth: 414 mm, Weight: 15.11 kg"
https://www.flipkart.com/haier-20-l-solo-microwave-oven/p/itm51b52d3e5381e?pid=MRCFJM39X9DGRCCM&lid=LSTMRCFJM39X9DGRCCM6GTFAX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_147&otracker=browse&fm=organic&iid=en_ceNR9YVRRSBXpoltpEtHjEYda7nRhiGoQPVvptlP8If%2F93Co2hg%2F3CjoEAcoCiF2r4BSX0oWJHPYAN1X1gvNqw%3D%3D&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"Haier 20 L Solo Microwave Oven  (HIL2001MWPH, Black)",5390,7999,32,4.3,"1 Microwave, User Manual and Warranty Card",20,Solo,HIL2001MWPH,OmniTechRetail4.8,Haier,1290,150,"Width: 44 cm, Height: 25.9 cm, Depth: 34 cm, Turntable Diameter: 25.5 cm, Weight: 10.4 kg"
https://www.flipkart.com/haier-30-l-convection-microwave-oven/p/itmf19d876cddd49?pid=MRCFSZPT2HGHMW35&lid=LSTMRCFSZPT2HGHMW35MOTWJW&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_148&otracker=browse&fm=organic&iid=en_ceNR9YVRRSBXpoltpEtHjEYda7nRhiGoQPVvptlP8IcRsGZwCJvpUC2mEFq%2BQwbJAwEXoLeTwJ9%2BjktSMgaN5g%3D%3D&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",15490,23999,35,4.5,"1 Microwave Oven,Accessories(Turntable,Roller Ring),1 Instruction Manual,Pizza plate,Grill rack",30,Convection,HIL3001CBSH,OmniTechRetail4.8,Haier,121,14,"Width: 52 cm, Height: 32.6 cm, Depth: 50.8 cm, Cavity Width: 34.8 cm, Cavity Height: 33.2 cm, Cavity Depth: 24.2 cm, Cord Length: 1 m, Weight: 18.9 kg"
https://www.flipkart.com/onida-23-l-convection-microwave-oven/p/itm216ac3064fa59?pid=MRCGMPTGED6YYXFZ&lid=LSTMRCGMPTGED6YYXFZGJNYO4&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_149&otracker=browse&fm=organic&iid=9450686b-2d0d-4f58-b488-b1bea31ab8d7.MRCGMPTGED6YYXFZ.SEARCH&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"ONIDA 23 L Convection Microwave Oven  (MO23CJS11BN + Starter Kit, Black)",10999,12360,11,4,"1 Microwave Oven, 1 User Manual and Warranty Card",23,Convection,MO23CJS11BN + Starter Kit,OnlineSourceHub4.4,ONIDA,3,1,"Width: 41 cm, Height: 29.3 cm, Depth: 48.5 cm, Weight: 15 kg"
https://www.flipkart.com/kenstar-20-l-convection-microwave-oven/p/itmdwmvzugbfv9uv?pid=MRCDWK8TWDAQ3FWG&lid=LSTMRCDWK8TWDAQ3FWG60QSH4&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_150&otracker=browse&fm=organic&iid=9450686b-2d0d-4f58-b488-b1bea31ab8d7.MRCDWK8TWDAQ3FWG.SEARCH&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"Kenstar 20 L Convection Microwave Oven  (M/O KJ20CBG101, Black)",9990,9990,0,4,1 Glass Tray,20,Convection,M/O KJ20CBG101,NEWBANERJEEELECTRONICS(New Seller),Kenstar,285,51,"Width: 34.5 cm, Height: 26.2 cm, Depth: 45.2 cm, Turntable Diameter: 24.5 cm, Weight: 14.4 kg"
https://www.flipkart.com/haier-20-l-convection-microwave-oven/p/itmer9yvsghjyfkz?pid=MRCER9YVP87DBZYY&lid=LSTMRCER9YVP87DBZYYFUEXBK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_151&otracker=browse&fm=organic&iid=en_ceNR9YVRRSBXpoltpEtHjEYda7nRhiGoQPVvptlP8IeFIGDPRLerz68T%2FCFDNUEuk%2FbLoxDEhH84zV5A3dmkFQ%3D%3D&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"Haier 20 L Convection Microwave Oven  (HIL2001CWPH, Black & White)",9390,10500,10,4.2,Warranty Card (Inside),20,Convection,HIL2001CWPH,OmniTechRetail4.8,Haier,3072,393,"Width: 45.1 cm, Height: 25.6 cm, Depth: 33.7 cm, Turntable Diameter: 27 cm, Grill Rack Diameter: 21 cm, Cavity Width: 30.7 cm, Cavity Height: 19.6 cm, Cavity Depth: 30.6 cm, Cord Length: 2.05 m, Weight: 11.6 kg"
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itmegvvbwfgdfysz?pid=MRCEGVVBVVT8VT8J&lid=LSTMRCEGVVBVVT8VT8JIVBOFX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_152&otracker=browse&fm=organic&iid=en_ceNR9YVRRSBXpoltpEtHjEYda7nRhiGoQPVvptlP8IdCfnnAbKjpzi2uRG2PHMRnSCsTS%2BAnqoSLOmOVGRutEg%3D%3D&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",16999,23999,29,4.4,1 Roller Ring,32,Convection,MC3286BRUM,IWQNBecommerce4.7,LG,2861,313,"Width: 53 cm, Height: 31.5 cm, Depth: 52 cm, Turntable Diameter: 34 cm, Weight: 20 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itm06ac4946cb1bb?pid=MRCG666Q52KMFZ32&lid=LSTMRCG666Q52KMFZ32YKMOSJ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_153&otracker=browse&fm=organic&iid=9450686b-2d0d-4f58-b488-b1bea31ab8d7.MRCG666Q52KMFZ32.SEARCH&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"LG 28 L Convection Microwave Oven  (MC2846BR, Black)",15593,18000,13,4.4,User Manual 1 Microwave Oven,28,Convection,MC2846BR,EcomStore20233.7,LG,221,18,"Width: 51 cm, Height: 30.5 cm, Depth: 49.5 cm, Weight: 17.75 kg"
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmdwdmndxx5dare?pid=MRCDWBZXREDGU8JY&lid=LSTMRCDWBZXREDGU8JY2FWCH3&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_7_154&otracker=browse&fm=organic&iid=9450686b-2d0d-4f58-b488-b1bea31ab8d7.MRCDWBZXREDGU8JY.SEARCH&ppt=None&ppn=None&ssid=2y2jore78g0000001686860554604,"SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",11500,11800,2,4.4,1 Roller Ring,21,Convection,CE73JD/XTL,ELECTRO KART2.9,SAMSUNG,197,22,"Width: 48.9 cm, Height: 28.2 cm, Depth: 44.4 cm, Weight: 15 kg"
